0.64;;;;;
0.65;;;;;
0.68;;;;;
0.77;;;;;
0.719;;;;;
0.754;;;;;
0.64;;;;;
0.64;;;;;
0.64;;;;;
0.54;;;;;
0.56;;;;;
0.56;;;;;
0.6;;;;;
0.62;;;;;
0.63;;;;;
0.64;;;;;
0.65;;;;;
0.65;;;;;
0.65;;;;;
0.66;;;;;
0.66;;;;;
0.66;;;;;
0.66;;;;;
0.66;;;;;
0.66;;;;;
0.68;;;;;
0.68;;;;;
0.68;;;;;
0.69;;;;;
0.71;;;;;
0.72;;;;;
0.82;;;;;
0.85;;;;;
0.71;;;;;
0.73;;;;;
0.73;;;;;
0.73;;;;;
0.73;;;;;
0.74;;;;;
0.74;;;;;
0.78;;;;;
0.55;;;;;
0.55;;;;;
0.56;;;;;
0.57;;;;;
0.58;;;;;
0.58;;;;;
0.58;;;;;
0.59;;;;;
0.59;;;;;
0.59;;;;;
0.6;;;;;
0.6;;;;;
0.62;;;;;
0.62;;;;;
0.62;;;;;
0.62;;;;;
0.63;;;;;
0.63;;;;;
0.63;;;;;
0.63;;;;;
0.64;;;;;
0.64;;;;;
0.65;;;;;
0.65;;;;;
0.66;;;;;
0.66;;;;;
0.67;;;;;
0.69;;;;;
0.7;;;;;
0.72;;;;;
0.72;;;;;
0.7;;;;;
0.8;;;;;
0.58;;;;;
0.63;;;;;
0.63;;;;;
0.65;;;;;
0.65;;;;;
0.68;;;;;
0.56;;;;;
0.6;;;;;
0.62;;;;;
0.64;;;;;
0.67;;;;;
0.68;;;;;
0.68;;;;;
0.72;;;;;
0.47;;;;;
0.49;;;;;
0.53;;;;;
0.54;;;;;
0.56;;;;;
0.56;;;;;
0.57;;;;;
0.59;;;;;
0.59;;;;;
0.6;;;;;
0.61;;;;;
0.63;;;;;
0.64;;;;;
0.64;;;;;
0.64;;;;;
0.66;;;;;
0.66;;;;;
0.67;;;;;
0.69;;;;;
0.69;;;;;
0.69;;;;;
0.73;;;;;
0.63;;;;;
0.67;;;;;
0.56;;;;;
0.62;;;;;
0.67;;;;;
0.69;;;;;
0.71;;;;;
0.71;;;;;
0.72;;;;;
0.72;;;;;
0.6;;;;;
0.62;;;;;
0.63;;;;;
0.64;;;;;
0.68;;;;;
0.69;;;;;
0.69;;;;;
0.7;;;;;
0.71;;;;;
0.73;;;;;
0.55;;;;;
0.61;;;;;
0.64;;;;;
0.51;;;;;
0.52;;;;;
0.54;;;;;
0.55;;;;;
0.57;;;;;
0.58;;;;;
0.58;;;;;
0.6;;;;;
0.6;;;;;
0.61;;;;;
0.61;;;;;
0.61;;;;;
0.63;;;;;
0.63;;;;;
0.64;;;;;
0.64;;;;;
0.64;;;;;
0.64;;;;;
